ENSG00000165637	VDAC2	protein_coding
ENSG00000165644	COMTD1	protein_coding
ENSG00000226051	ZNF503-AS1	lincRNA
ENSG00000270087	ZNF503	lincRNA
ENSG00000165655	ZNF503	protein_coding
ENSG00000273248	AC010997	lincRNA
ENSG00000272692	AC010997	lincRNA
ENSG00000148655	LRMDA	protein_coding
ENSG00000207583	MIR606	miRNA
ENSG00000201954	RNU6-673P	snRNA
ENSG00000156113	KCNMA1	protein_coding
ENSG00000199664	RNU6-1266P	snRNA
ENSG00000151208	DLG5	protein_coding
ENSG00000148606	POLR3A	protein_coding
ENSG00000138326	RPS24	protein_coding
ENSG00000230417	LINC00856	lincRNA
ENSG00000229543	AC010163	lincRNA
ENSG00000230229	AC010163	lincRNA
ENSG00000228683	AC016820	lincRNA
ENSG00000229569	AL356753	lincRNA
ENSG00000108175	ZMIZ1	protein_coding
ENSG00000108179	PPIF	protein_coding
ENSG00000165424	ZCCHC24	protein_coding
ENSG00000241317	AL133481	lincRNA
ENSG00000253626	EIF5AL1	protein_coding
ENSG00000185303	SFTPA2	protein_coding
ENSG00000122852	SFTPA1	protein_coding
ENSG00000226676	BX248123	lincRNA
ENSG00000244733	AL132656	lincRNA
ENSG00000188199	NUTM2B	protein_coding
ENSG00000272447	AL135925	lincRNA
ENSG00000228570	NUTM2E	protein_coding
ENSG00000133661	SFTPD	protein_coding
ENSG00000133678	TMEM254	protein_coding
ENSG00000189129	PLAC9	protein_coding
ENSG00000122359	ANXA11	protein_coding
ENSG00000237523	LINC00857	lincRNA
ENSG00000151224	MAT1A	protein_coding
ENSG00000235858	AL359195	lincRNA
ENSG00000170788	DYDC1	protein_coding
ENSG00000133665	DYDC2	protein_coding
ENSG00000122378	PRXL2A	protein_coding
ENSG00000108219	TSPAN14	protein_coding
ENSG00000178217	SH2D4B	protein_coding
ENSG00000231082	AL731544	lincRNA
ENSG00000185737	NRG3	protein_coding
ENSG00000207275	RNU6-441P	snRNA
ENSG00000200774	RNU6-478P	snRNA
ENSG00000233945	AC069540	lincRNA
ENSG00000212324	RNU6-129P	snRNA
ENSG00000233258	AL390786	lincRNA
ENSG00000200789	RNU1-65P	snRNA
ENSG00000165678	GHITM	protein_coding
ENSG00000188373	C10orf99	protein_coding
ENSG00000148600	CDHR1	protein_coding
ENSG00000204033	LRIT2	protein_coding
ENSG00000148602	LRIT1	protein_coding
ENSG00000148604	RGR	protein_coding
ENSG00000229404	LINC00858	lincRNA
ENSG00000107771	CCSER2	protein_coding
ENSG00000237267	LINC01519	lincRNA
ENSG00000223993	AC025428	lincRNA
ENSG00000224504	AC025428	lincRNA
ENSG00000230962	LINC01520	lincRNA
ENSG00000223064	RNU6-325P	snRNA
ENSG00000182771	GRID1	protein_coding
ENSG00000199104	MIR346	miRNA
ENSG00000062650	WAPL	protein_coding
ENSG00000212332	RNU6-780P	snRNA
ENSG00000122375	OPN4	protein_coding
ENSG00000122367	LDB3	protein_coding
ENSG00000107779	BMPR1A	protein_coding
ENSG00000200176	RNU1-19P	snRNA
ENSG00000173269	MMRN2	protein_coding
ENSG00000173267	SNCG	protein_coding
ENSG00000148671	ADIRF	protein_coding
ENSG00000188100	FAM25A	protein_coding
ENSG00000200253	RNU6-529P	snRNA
ENSG00000148672	GLUD1	protein_coding
ENSG00000122376	SHLD2	protein_coding
ENSG00000184923	NUTM2A	protein_coding
ENSG00000214562	NUTM2D	protein_coding
ENSG00000228055	LINC00864	lincRNA
ENSG00000107789	MINPP1	protein_coding
ENSG00000223761	AL138767	lincRNA
ENSG00000225913	AL138767	lincRNA
ENSG00000198682	PAPSS2	protein_coding
ENSG00000138138	ATAD1	protein_coding
ENSG00000227268	KLLN	protein_coding
ENSG00000171862	PTEN	protein_coding
ENSG00000184719	RNLS	protein_coding
ENSG00000204022	LIPJ	protein_coding
ENSG00000182333	LIPF	protein_coding
ENSG00000204021	LIPK	protein_coding
ENSG00000204020	LIPN	protein_coding
ENSG00000173239	LIPM	protein_coding
ENSG00000152766	ANKRD22	protein_coding
ENSG00000138134	STAMBPL1	protein_coding
ENSG00000107796	ACTA2	protein_coding
ENSG00000026103	FAS	protein_coding
ENSG00000265375	MIR4679-2	miRNA
ENSG00000138135	CH25H	protein_coding
ENSG00000107798	LIPA	protein_coding
ENSG00000119922	IFIT2	protein_coding
ENSG00000119917	IFIT3	protein_coding
ENSG00000204010	IFIT1B	protein_coding
ENSG00000185745	IFIT1	protein_coding
ENSG00000152778	IFIT5	protein_coding
ENSG00000152779	SLC16A12	protein_coding
ENSG00000152782	PANK1	protein_coding
ENSG00000198997	MIR107	miRNA
ENSG00000225836	AL157400	lincRNA
ENSG00000235100	AL157400	lincRNA
ENSG00000240996	AL157400	lincRNA
ENSG00000138182	KIF20B	protein_coding
ENSG00000232229	LINC00865	lincRNA
ENSG00000226159	LINC01375	lincRNA
ENSG00000236373	AL391704	lincRNA
ENSG00000224750	AL391704	lincRNA
ENSG00000238291	AL391704	lincRNA
ENSG00000148680	HTR7	protein_coding
ENSG00000148688	RPP30	protein_coding
ENSG00000148677	ANKRD1	protein_coding
ENSG00000201604	RNU6-740P	snRNA
ENSG00000225519	AL365434	lincRNA
ENSG00000273124	AL365434	lincRNA
ENSG00000224851	LINC00502	lincRNA
ENSG00000180628	PCGF5	protein_coding
ENSG00000165338	HECTD2	protein_coding
ENSG00000119938	PPP1R3C	protein_coding
ENSG00000107854	TNKS2	protein_coding
ENSG00000174721	FGFBP3	protein_coding
ENSG00000095564	BTAF1	protein_coding
ENSG00000107864	CPEB3	protein_coding
ENSG00000198060	MARCH5	protein_coding
ENSG00000119912	IDE	protein_coding
ENSG00000138160	KIF11	protein_coding
ENSG00000152804	HHEX	protein_coding
ENSG00000138190	EXOC6	protein_coding
ENSG00000187553	CYP26C1	protein_coding
ENSG00000095596	CYP26A1	protein_coding
ENSG00000138119	MYOF	protein_coding
ENSG00000138180	CEP55	protein_coding
ENSG00000186188	FFAR4	protein_coding
ENSG00000138207	RBP4	protein_coding
ENSG00000095464	PDE6C	protein_coding
ENSG00000148690	FRA10AC1	protein_coding
ENSG00000108231	LGI1	protein_coding
ENSG00000176273	SLC35G1	protein_coding
ENSG00000138193	PLCE1	protein_coding
ENSG00000206631	RNU6-657P	snRNA
ENSG00000173145	NOC3L	protein_coding
ENSG00000108239	TBC1D12	protein_coding
ENSG00000119969	HELLS	protein_coding
ENSG00000108242	CYP2C18	protein_coding
ENSG00000165841	CYP2C19	protein_coding
ENSG00000138109	CYP2C9	protein_coding
ENSG00000138115	CYP2C8	protein_coding
ENSG00000231829	AL157834	lincRNA
ENSG00000173124	ACSM6	protein_coding
ENSG00000107438	PDLIM1	protein_coding
ENSG00000095637	SORBS1	protein_coding
ENSG00000059573	ALDH18A1	protein_coding
ENSG00000119977	TCTN3	protein_coding
ENSG00000138185	ENTPD1	protein_coding
ENSG00000188649	CC2D2B	protein_coding
ENSG00000107443	CCNJ	protein_coding
ENSG00000266407	MIR3157	miRNA
ENSG00000200728	RNU6-271P	snRNA
ENSG00000177853	ZNF518A	protein_coding
ENSG00000095585	BLNK	protein_coding
ENSG00000107447	DNTT	protein_coding
ENSG00000197430	OPALIN	protein_coding
ENSG00000095587	TLL2	protein_coding
ENSG00000077147	TM9SF3	protein_coding
ENSG00000155629	PIK3AP1	protein_coding
ENSG00000207287	RNU6-1274P	snRNA
ENSG00000207976	MIR607	miRNA
ENSG00000196233	LCOR	protein_coding
ENSG00000187122	SLIT1	protein_coding
ENSG00000269891	ARHGAP19-SLIT1	protein_coding
ENSG00000213390	ARHGAP19	protein_coding
ENSG00000165879	FRAT1	protein_coding
ENSG00000181274	FRAT2	protein_coding
ENSG00000052749	RRP12	protein_coding
ENSG00000171314	PGAM1	protein_coding
ENSG00000171311	EXOSC1	protein_coding
ENSG00000171307	ZDHHC16	protein_coding
ENSG00000155229	MMS19	protein_coding
ENSG00000165886	UBTD1	protein_coding
ENSG00000165887	ANKRD2	protein_coding
ENSG00000241935	HOGA1	protein_coding
ENSG00000203942	C10orf62	protein_coding
ENSG00000171160	MORN4	protein_coding
ENSG00000155252	PI4K2A	protein_coding
ENSG00000119986	AVPI1	protein_coding
ENSG00000155254	MARVELD1	protein_coding
ENSG00000155256	ZFYVE27	protein_coding
ENSG00000120057	SFRP5	protein_coding
ENSG00000227356	LINC00866	lincRNA
ENSG00000155265	GOLGA7B	protein_coding
ENSG00000095713	CRTAC1	protein_coding
ENSG00000166024	R3HCC1L	protein_coding
ENSG00000138131	LOXL4	protein_coding
ENSG00000119943	PYROXD2	protein_coding
ENSG00000107521	HPS1	protein_coding
ENSG00000264610	MIR4685	miRNA
ENSG00000172987	HPSE2	protein_coding
ENSG00000119946	CNNM1	protein_coding
ENSG00000120053	GOT1	protein_coding
ENSG00000257582	LINC01475	lincRNA
ENSG00000228778	AL513542	lincRNA
ENSG00000119919	NKX2-3	protein_coding
ENSG00000155287	SLC25A28	protein_coding
ENSG00000260475	AL353719	lincRNA
ENSG00000198018	ENTPD7	protein_coding
ENSG00000119929	CUTC	protein_coding
ENSG00000014919	COX15	protein_coding
ENSG00000023839	ABCC2	protein_coding
ENSG00000107554	DNMBP	protein_coding
ENSG00000120054	CPN1	protein_coding
ENSG00000107566	ERLIN1	protein_coding
ENSG00000213341	CHUK	protein_coding
ENSG00000095485	CWF19L1	protein_coding
ENSG00000207362	RNU6-422P	snRNA
ENSG00000196072	BLOC1S2	protein_coding
ENSG00000107593	PKD2L1	protein_coding
ENSG00000099194	SCD	protein_coding
ENSG00000235823	OLMALINC	lincRNA
ENSG00000075290	WNT8B	protein_coding
ENSG00000075826	SEC31B	protein_coding
ENSG00000166136	NDUFB8	protein_coding
ENSG00000166135	HIF1AN	protein_coding
ENSG00000075891	PAX2	protein_coding
ENSG00000119906	SLF2	protein_coding
ENSG00000273476	AL133215	lincRNA
ENSG00000055950	MRPL43	protein_coding
ENSG00000095539	SEMA4G	protein_coding
ENSG00000207551	MIR608	miRNA
ENSG00000107815	TWNK	protein_coding
ENSG00000107816	LZTS2	protein_coding
ENSG00000186862	PDZD7	protein_coding
ENSG00000107819	SFXN3	protein_coding
ENSG00000273162	AL133215	lincRNA
ENSG00000107821	KAZALD1	protein_coding
ENSG00000236311	TLX1NB	lincRNA
ENSG00000107807	TLX1	protein_coding
ENSG00000237579	LINC01514	lincRNA
ENSG00000138136	LBX1	protein_coding
ENSG00000229649	AL133387	lincRNA
ENSG00000222238	RNU2-43P	snRNA
ENSG00000225208	AL133387	lincRNA
ENSG00000230967	AL133387	lincRNA
ENSG00000166167	BTRC	protein_coding
ENSG00000222414	RNU2-59P	snRNA
ENSG00000166171	DPCD	protein_coding
ENSG00000166169	POLL	protein_coding
ENSG00000263436	MIR3158-1	miRNA
ENSG00000107829	FBXW4	protein_coding
ENSG00000222051	RNU6-1165P	snRNA
ENSG00000224817	AC010789	lincRNA
ENSG00000107831	FGF8	protein_coding
ENSG00000107833	NPM3	protein_coding
ENSG00000198408	OGA	protein_coding
ENSG00000120049	KCNIP2	protein_coding
ENSG00000120029	ARMH3	protein_coding
ENSG00000166189	HPS6	protein_coding
ENSG00000198728	LDB1	protein_coding
ENSG00000148840	PPRC1	protein_coding
ENSG00000166197	NOLC1	protein_coding
ENSG00000119915	ELOVL3	protein_coding
ENSG00000107859	PITX3	protein_coding
ENSG00000107862	GBF1	protein_coding
ENSG00000077150	NFKB2	protein_coding
ENSG00000059915	PSD	protein_coding
ENSG00000107872	FBXL15	protein_coding
ENSG00000107874	CUEDC2	protein_coding
ENSG00000202569	MIR146B	miRNA
ENSG00000120055	C10orf95	protein_coding
ENSG00000138111	MFSD13A	protein_coding
ENSG00000138107	ACTR1A	protein_coding
ENSG00000107882	SUFU	protein_coding
ENSG00000207029	RNU6-43P	snRNA
ENSG00000171206	TRIM8	protein_coding
ENSG00000272933	AL391121	lincRNA
ENSG00000138175	ARL3	protein_coding
ENSG00000156398	SFXN2	protein_coding
ENSG00000166272	WBP1L	protein_coding
ENSG00000252994	RNU6-1231P	snRNA
ENSG00000148795	CYP17A1	protein_coding
ENSG00000166275	BORCS7	protein_coding
ENSG00000214435	AS3MT	protein_coding
ENSG00000272912	AL356608	lincRNA
ENSG00000148842	CNNM2	protein_coding
ENSG00000076685	NT5C2	protein_coding
ENSG00000235376	RPEL1	protein_coding
ENSG00000148798	INA	protein_coding
ENSG00000156374	PCGF6	protein_coding
ENSG00000212413	RNU11-3P	snRNA
ENSG00000148835	TAF5	protein_coding
ENSG00000173915	ATP5MD	protein_coding
ENSG00000148843	PDCD11	protein_coding
ENSG00000138172	CALHM2	protein_coding
ENSG00000185933	CALHM1	protein_coding
ENSG00000183128	CALHM3	protein_coding
ENSG00000107954	NEURL1	protein_coding
ENSG00000107957	SH3PXD2A	protein_coding
ENSG00000107960	STN1	protein_coding
ENSG00000065613	SLK	protein_coding
ENSG00000065618	COL17A1	protein_coding
ENSG00000156384	SFR1	protein_coding
ENSG00000197748	CFAP43	protein_coding
ENSG00000208033	MIR609	miRNA
ENSG00000148834	GSTO1	protein_coding
ENSG00000266852	MIR4482	miRNA
ENSG00000065621	GSTO2	protein_coding
ENSG00000148841	ITPRIP	protein_coding
ENSG00000228261	AL162742	lincRNA
ENSG00000120051	CFAP58	protein_coding
ENSG00000225768	AL161646	lincRNA
ENSG00000237761	AL161646	lincRNA
ENSG00000156395	SORCS3	protein_coding
ENSG00000207068	RNU6-463P	snRNA
ENSG00000229466	AL731574	lincRNA
ENSG00000229775	AL353148	lincRNA
ENSG00000108018	SORCS1	protein_coding
ENSG00000229981	LINC01435	lincRNA
ENSG00000203434	AL353740	lincRNA
ENSG00000223381	AL356476	lincRNA
ENSG00000252574	RNU5B-6P	snRNA
ENSG00000200217	RNU6-839P	snRNA
ENSG00000108039	XPNPEP1	protein_coding
ENSG00000272160	RNU4-5P	snRNA
ENSG00000148700	ADD3	protein_coding
ENSG00000119950	MXI1	protein_coding
ENSG00000119953	SMNDC1	protein_coding
ENSG00000273143	AL355512	lincRNA
ENSG00000138166	DUSP5	protein_coding
ENSG00000108055	SMC3	protein_coding
ENSG00000203867	RBM20	protein_coding
ENSG00000232470	AL136368	lincRNA
ENSG00000150593	PDCD4	protein_coding
ENSG00000214413	BBIP1	protein_coding
ENSG00000108061	SHOC2	protein_coding
ENSG00000221214	MIR548E	miRNA
ENSG00000150594	ADRA2A	protein_coding
ENSG00000227851	AC021035	lincRNA
ENSG00000119927	GPAM	protein_coding
ENSG00000119913	TECTB	protein_coding
ENSG00000197142	ACSL5	protein_coding
ENSG00000023041	ZDHHC6	protein_coding
ENSG00000151532	VTI1A	protein_coding
ENSG00000264763	MIR4295	miRNA
ENSG00000148737	TCF7L2	protein_coding
ENSG00000238380	RNU7-165P	snRNA
ENSG00000148702	HABP2	protein_coding
ENSG00000197893	NRAP	protein_coding
ENSG00000165806	CASP7	protein_coding
ENSG00000148735	PLEKHS1	protein_coding
ENSG00000198924	DCLRE1A	protein_coding
ENSG00000196865	NHLRC2	protein_coding
ENSG00000043591	ADRB1	protein_coding
ENSG00000253066	RNU6-709P	snRNA
ENSG00000165813	CCDC186	protein_coding
ENSG00000095627	TDRD1	protein_coding
ENSG00000165816	VWA2	protein_coding
ENSG00000169129	AFAP1L2	protein_coding
ENSG00000099204	ABLIM1	protein_coding
ENSG00000228484	AL137025	lincRNA
ENSG00000151553	FAM160B1	protein_coding
ENSG00000165832	TRUB1	protein_coding
ENSG00000252611	RNU6-1121P	snRNA
ENSG00000236799	AL355340	lincRNA
ENSG00000107518	ATRNL1	protein_coding
ENSG00000151892	GFRA1	protein_coding
ENSG00000182645	CCDC172	protein_coding
ENSG00000203837	PNLIPRP3	protein_coding
ENSG00000200935	RNU6-1090P	snRNA
ENSG00000175535	PNLIP	protein_coding
ENSG00000187021	PNLIPRP1	protein_coding
ENSG00000165863	C10orf82	protein_coding
ENSG00000165868	HSPA12A	protein_coding
ENSG00000188316	ENO4	protein_coding
ENSG00000187164	SHTN1	protein_coding
ENSG00000148704	VAX1	protein_coding
ENSG00000234474	MIR3663HG	lincRNA
ENSG00000266782	MIR3663	miRNA
ENSG00000186795	KCNK18	protein_coding
ENSG00000165646	SLC18A2	protein_coding
ENSG00000165650	PDZD8	protein_coding
ENSG00000258114	AC005871	lincRNA
ENSG00000170370	EMX2	protein_coding
ENSG00000235198	AC005871	lincRNA
ENSG00000234952	AL139121	lincRNA
ENSG00000263041	AL513324	lincRNA
ENSG00000107560	RAB11FIP2	protein_coding
ENSG00000165669	FAM204A	protein_coding
ENSG00000232139	LINC00867	lincRNA
ENSG00000119973	PRLHR	protein_coding
ENSG00000151893	CACUL1	protein_coding
ENSG00000188613	NANOS1	protein_coding
ENSG00000107581	EIF3A	protein_coding
ENSG00000119979	FAM45A	protein_coding
ENSG00000183605	SFXN4	protein_coding
ENSG00000165672	PRDX3	protein_coding
ENSG00000198873	GRK5	protein_coding
ENSG00000265719	MIR4681	miRNA
ENSG00000148908	RGS10	protein_coding
ENSG00000151923	TIAL1	protein_coding
ENSG00000151929	BAG3	protein_coding
ENSG00000198825	INPP5F	protein_coding
ENSG00000197771	MCMBP	protein_coding
ENSG00000107651	SEC23IP	protein_coding
ENSG00000265370	MIR4682	miRNA
ENSG00000203805	PLPP4	protein_coding
ENSG00000177234	LINC01561	lincRNA
ENSG00000120008	WDR11	protein_coding
ENSG00000227307	AC010998	lincRNA
ENSG00000227143	LINC01153	lincRNA
ENSG00000066468	FGFR2	protein_coding
ENSG00000223432	AC009988	lincRNA
ENSG00000107669	ATE1	protein_coding
ENSG00000107672	NSMCE4A	protein_coding
ENSG00000138162	TACC2	protein_coding
ENSG00000138152	BTBD16	protein_coding
ENSG00000202245	RNU6-728P	snRNA
ENSG00000107679	PLEKHA1	protein_coding
ENSG00000265442	MIR3941	miRNA
ENSG00000254636	ARMS2	protein_coding
ENSG00000166033	HTRA1	protein_coding
ENSG00000187908	DMBT1	protein_coding
ENSG00000183559	C10orf120	protein_coding
ENSG00000138161	CUZD1	protein_coding
ENSG00000213185	FAM24B	protein_coding
ENSG00000203795	FAM24A	protein_coding
ENSG00000119965	C10orf88	protein_coding
ENSG00000179988	PSTK	protein_coding
ENSG00000095574	IKZF5	protein_coding
ENSG00000196177	ACADSB	protein_coding
ENSG00000188620	HMX3	protein_coding
ENSG00000188816	HMX2	protein_coding
ENSG00000154473	BUB3	protein_coding
ENSG00000230131	AL160290	lincRNA
ENSG00000225152	AL160290	lincRNA
ENSG00000234542	AL357127	lincRNA
ENSG00000154478	GPR26	protein_coding
ENSG00000121898	CPXM2	protein_coding
ENSG00000182022	CHST15	protein_coding
ENSG00000065154	OAT	protein_coding
ENSG00000229544	NKX1-2	protein_coding
ENSG00000107902	LHPP	protein_coding
ENSG00000189319	FAM53B	protein_coding
ENSG00000203791	EEF1AKMT2	protein_coding
ENSG00000165660	ABRAXAS2	protein_coding
ENSG00000019995	ZRANB1	protein_coding
ENSG00000175029	CTBP2	protein_coding
ENSG00000264572	MIR4296	miRNA
ENSG00000175018	TEX36	protein_coding
ENSG00000224023	FLJ37035	lincRNA
ENSG00000107938	EDRF1	protein_coding
ENSG00000154485	MMP21	protein_coding
ENSG00000188690	UROS	protein_coding
ENSG00000265092	MIR4484	miRNA
ENSG00000107949	BCCIP	protein_coding
ENSG00000089876	DHX32	protein_coding
ENSG00000222629	RNU2-42P	snRNA
ENSG00000203780	FANK1	protein_coding
ENSG00000148848	ADAM12	protein_coding
ENSG00000235180	LINC00601	lincRNA
ENSG00000154493	C10orf90	protein_coding
ENSG00000150760	DOCK1	protein_coding
ENSG00000188916	INSYN2	protein_coding
ENSG00000214285	NPS	protein_coding
ENSG00000186766	FOXI2	protein_coding
ENSG00000180745	CLRN3	protein_coding
ENSG00000132334	PTPRE	protein_coding
ENSG00000232259	AL158166	lincRNA
ENSG00000148773	MKI67	protein_coding
ENSG00000234640	AL390763	lincRNA
ENSG00000224190	AL355537	lincRNA
ENSG00000232985	AL355537	lincRNA
ENSG00000225424	AL391869	lincRNA
ENSG00000170430	MGMT	protein_coding
ENSG00000227374	AL157832	lincRNA
ENSG00000108001	EBF3	protein_coding
ENSG00000266676	MIR4297	miRNA
ENSG00000237489	C10orf143	protein_coding
ENSG00000108010	GLRX3	protein_coding
ENSG00000236303	AL157712	lincRNA
ENSG00000264803	MIR378C	miRNA
ENSG00000176769	TCERG1L	protein_coding
ENSG00000189275	LINC01164	lincRNA
ENSG00000175470	PPP2R2D	protein_coding
ENSG00000176171	BNIP3	protein_coding
ENSG00000188385	JAKMIP3	protein_coding
ENSG00000151640	DPYSL4	protein_coding
ENSG00000165752	STK32C	protein_coding
ENSG00000148814	LRRC27	protein_coding
ENSG00000171813	PWWP2B	protein_coding
ENSG00000231705	AL451069	lincRNA
ENSG00000180066	C10orf91	lincRNA
ENSG00000226900	AL451069	lincRNA
ENSG00000068383	INPP5A	protein_coding
ENSG00000148826	NKX6-2	protein_coding
ENSG00000171811	CFAP46	protein_coding
ENSG00000232903	LINC01166	lincRNA
ENSG00000224758	LINC01167	lincRNA
ENSG00000240707	LINC01168	lincRNA
ENSG00000197177	ADGRA1	protein_coding
ENSG00000171798	KNDC1	protein_coding
ENSG00000171794	UTF1	protein_coding
ENSG00000151650	VENTX	protein_coding
ENSG00000151651	ADAM8	protein_coding
ENSG00000130640	TUBGCP2	protein_coding
ENSG00000198546	ZNF511	protein_coding
ENSG00000130643	CALY	protein_coding
ENSG00000165828	PRAP1	protein_coding
ENSG00000148803	FUOM	protein_coding
ENSG00000127884	ECHS1	protein_coding
ENSG00000265395	MIR3944	miRNA
ENSG00000148832	PAOX	protein_coding
ENSG00000148824	MTG1	protein_coding
ENSG00000203772	SPRN	protein_coding
ENSG00000214279	SCART1	protein_coding
ENSG00000130649	CYP2E1	protein_coding
ENSG00000171772	SYCE1	protein_coding
ENSG00000225899	FRG2B	protein_coding
ENSG00000249054	FAM138D	lincRNA
ENSG00000120645	IQSEC3	protein_coding
ENSG00000256540	AC007406	lincRNA
ENSG00000111181	SLC6A12	protein_coding
ENSG00000010379	SLC6A13	protein_coding
ENSG00000073614	KDM5A	protein_coding
ENSG00000120647	CCDC77	protein_coding
ENSG00000139044	B4GALNT3	protein_coding
ENSG00000171840	NINJ2	protein_coding
ENSG00000238370	RNU7-103P	snRNA
ENSG00000256672	LINC02455	lincRNA
ENSG00000060237	WNK1	protein_coding
ENSG00000221439	RNU4ATAC16P	snRNA
ENSG00000002016	RAD52	protein_coding
ENSG00000082805	ERC1	protein_coding
ENSG00000249628	LINC00942	lincRNA
ENSG00000111186	WNT5B	protein_coding
ENSG00000171823	FBXL14	protein_coding
ENSG00000266043	MIR3649	miRNA
ENSG00000006831	ADIPOR2	protein_coding
ENSG00000151062	CACNA2D4	protein_coding
ENSG00000166159	LRTM2	protein_coding
ENSG00000235049	LINC00940	lincRNA
ENSG00000151065	DCP1B	protein_coding
ENSG00000151067	CACNA1C	protein_coding
ENSG00000004478	FKBP4	protein_coding
ENSG00000111203	ITFG2	protein_coding
ENSG00000053702	NRIP2	protein_coding
ENSG00000111206	FOXM1	protein_coding
ENSG00000171792	RHNO1	protein_coding
ENSG00000078246	TULP3	protein_coding
ENSG00000252996	RNU6-1315P	snRNA
ENSG00000197905	TEAD4	protein_coding
ENSG00000250899	AC125807	lincRNA
ENSG00000011105	TSPAN9	protein_coding
ENSG00000236908	AC005865	lincRNA
ENSG00000257048	LINC02417	lincRNA
ENSG00000111218	PRMT8	protein_coding
ENSG00000130038	CRACR2A	protein_coding
ENSG00000111224	PARP11	protein_coding
ENSG00000256969	AC007207	lincRNA
ENSG00000118971	CCND2	protein_coding
ENSG00000078237	TIGAR	protein_coding
ENSG00000118972	FGF23	protein_coding
ENSG00000111241	FGF6	protein_coding
ENSG00000047621	C12orf4	protein_coding
ENSG00000111247	RAD51AP1	protein_coding
ENSG00000010219	DYRK4	protein_coding
ENSG00000111254	AKAP3	protein_coding
ENSG00000139180	NDUFA9	protein_coding
ENSG00000255474	GAU1	lincRNA
ENSG00000130035	GALNT8	protein_coding
ENSG00000256988	AC005833	lincRNA
ENSG00000151079	KCNA6	protein_coding
ENSG00000111262	KCNA1	protein_coding
ENSG00000130037	KCNA5	protein_coding
ENSG00000256115	LINC02443	lincRNA
ENSG00000256417	AC006206	lincRNA
ENSG00000256146	AC006206	lincRNA
ENSG00000256218	AC007848	lincRNA
ENSG00000255983	AC007848	lincRNA
ENSG00000185652	NTF3	protein_coding
ENSG00000047617	ANO2	protein_coding
ENSG00000110799	VWF	protein_coding
ENSG00000255775	AC005845	lincRNA
ENSG00000010278	CD9	protein_coding
ENSG00000008323	PLEKHG6	protein_coding
ENSG00000067182	TNFRSF1A	protein_coding
ENSG00000111319	SCNN1A	protein_coding
ENSG00000111321	LTBR	protein_coding
ENSG00000256433	AC005840	lincRNA
ENSG00000139193	CD27	protein_coding
ENSG00000139192	TAPBPL	protein_coding
ENSG00000139190	VAMP1	protein_coding
ENSG00000111639	MRPL51	protein_coding
ENSG00000010292	NCAPD2	protein_coding
ENSG00000111640	GAPDH	protein_coding
ENSG00000010295	IFFO1	protein_coding
ENSG00000111641	NOP2	protein_coding
ENSG00000111642	CHD4	protein_coding
ENSG00000184574	LPAR5	protein_coding
ENSG00000111644	ACRBP	protein_coding
ENSG00000111653	ING4	protein_coding
ENSG00000126746	ZNF384	protein_coding
ENSG00000139200	PIANP	protein_coding
ENSG00000252186	RNU6-781P	snRNA
ENSG00000111652	COPS7A	protein_coding
ENSG00000269892	AC125494	lincRNA
ENSG00000089693	MLF2	protein_coding
ENSG00000159335	PTMS	protein_coding
ENSG00000089692	LAG3	protein_coding
ENSG00000010610	CD4	protein_coding
ENSG00000250510	GPR162	protein_coding
ENSG00000110811	P3H3	protein_coding
ENSG00000111664	GNB3	protein_coding
ENSG00000111665	CDCA3	protein_coding
ENSG00000111667	USP5	protein_coding
ENSG00000111669	TPI1	protein_coding
ENSG00000111671	SPSB2	protein_coding
ENSG00000010626	LRRC23	protein_coding
ENSG00000111674	ENO2	protein_coding
ENSG00000111676	ATN1	protein_coding
ENSG00000111678	C12orf57	protein_coding
ENSG00000111679	PTPN6	protein_coding
ENSG00000257084	MIR200CHG	lincRNA
ENSG00000207713	MIR200C	miRNA
ENSG00000207708	MIR141	miRNA
ENSG00000215021	PHB2	protein_coding
ENSG00000126749	EMG1	protein_coding
ENSG00000111684	LPCAT3	protein_coding
ENSG00000182326	C1S	protein_coding
ENSG00000159403	C1R	protein_coding
ENSG00000139178	C1RL	protein_coding
ENSG00000200345	RNU6-485P	snRNA
ENSG00000139194	RBP5	protein_coding
ENSG00000139182	CLSTN3	protein_coding
ENSG00000139197	PEX5	protein_coding
ENSG00000215009	ACSM4	protein_coding
ENSG00000177675	CD163L1	protein_coding
ENSG00000177575	CD163	protein_coding
ENSG00000111701	APOBEC1	protein_coding
ENSG00000184344	GDF3	protein_coding
ENSG00000187569	DPPA3	protein_coding
ENSG00000198178	CLEC4C	protein_coding
ENSG00000205857	NANOGNB	protein_coding
ENSG00000111704	NANOG	protein_coding
ENSG00000173262	SLC2A14	protein_coding
ENSG00000059804	SLC2A3	protein_coding
ENSG00000065970	FOXJ2	protein_coding
ENSG00000171860	C3AR1	protein_coding
ENSG00000089818	NECAP1	protein_coding
ENSG00000111729	CLEC4A	protein_coding
ENSG00000196946	ZNF705A	protein_coding
ENSG00000171847	FAM90A1	protein_coding
ENSG00000215241	LINC02449	lincRNA
ENSG00000226091	LINC00937	lincRNA
ENSG00000256101	AC092745	lincRNA
ENSG00000205846	CLEC6A	protein_coding
ENSG00000201780	RNU6-275P	snRNA
ENSG00000166527	CLEC4D	protein_coding
ENSG00000166523	CLEC4E	protein_coding
